TERC,Gmina,SIMC,Miejscowość,SYM_UL,Ulica,Nr porządkowy,Szerokość geograficzna,Długość geograficzna,gml_id
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,26635,ul. Żytnia,23,50.329386384472365,19.201966663433222,PL.ZIPIN.4267.EMUiA_ca835f96-7bc5-48ff-b9f6-74c90b8aed89
2465011,Dąbrowa Górnicza,0939473,Dąbrowa Górnicza,26635,ul. Żytnia,25,50.32957653045922,19.202533368873787,PL.ZIPIN.4267.EMUiA_1a2a027b-8cd7-4f7a-be5f-54fc88054253
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,4A,49.948819000055636,18.609079298756054,PL.ZIPIN.1321.EMUiA_30000000000106219448
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,5,49.94755909499993,18.60876134549935,PL.ZIPIN.1321.EMUiA_30000000000027384452
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,6,49.94874132485029,18.60834428955584,PL.ZIPIN.1321.EMUiA_30000000000027377311
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,7,49.947615783498726,18.60891051732533,PL.ZIPIN.1321.EMUiA_30000000000027384448
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,8,49.948848804289355,18.60835045913234,PL.ZIPIN.1321.EMUiA_30000000000027377312
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,8A,49.94857276952225,18.6090406763882,PL.ZIPIN.1321.EMUiA_30000000000106219447
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,9,49.94767062665193,18.60905945347149,PL.ZIPIN.1321.EMUiA_30000000000027384437
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,10,49.948961883825966,18.60835249805465,PL.ZIPIN.1321.EMUiA_30000000000027377310
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,11,49.94772486144176,18.609201451491867,PL.ZIPIN.1321.EMUiA_30000000000027384454
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,12,49.9490686972806,18.608355940261035,PL.ZIPIN.1321.EMUiA_30000000000027377313
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,12A,49.948471263539524,18.608770185944305,PL.ZIPIN.1321.EMUiA_30000000000027377309
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,13,49.947777227454914,18.6093469366419,PL.ZIPIN.1321.EMUiA_30000000000027384455
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,14,49.94891051608246,18.607191054093676,PL.ZIPIN.1321.EMUiA_30000000000027379890
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,15,49.947832169011484,18.60949587298347,PL.ZIPIN.1321.EMUiA_30000000000027384436
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,16,49.948230558788836,18.607754445012397,PL.ZIPIN.1321.EMUiA_30000000000027379884
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,17,49.94788605483922,18.609638599801443,PL.ZIPIN.1321.EMUiA_30000000000027384450
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,18,49.948344749172406,18.607757728345,PL.ZIPIN.1321.EMUiA_30000000000027382462
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,19,49.94794104499164,18.609788721537456,PL.ZIPIN.1321.EMUiA_30000000000027384443
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,19A,49.948011945936635,18.609886681248124,PL.ZIPIN.1321.EMUiA_30000000000027377327
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,20,49.948451516585365,18.60776084889064,PL.ZIPIN.1321.EMUiA_30000000000027379887
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,21,49.948217032004095,18.60905097345307,PL.ZIPIN.1321.EMUiA_30000000000027377322
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,21A,49.94825990093142,18.609424527721238,PL.ZIPIN.1321.EMUiA_30000000000052494963
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,22,49.94856499185488,18.60776550445072,PL.ZIPIN.1321.EMUiA_30000000000027379888
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,23,49.948149654140224,18.60892277227669,PL.ZIPIN.1321.EMUiA_30000000000027377318
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,24,49.94864451301144,18.607767521726604,PL.ZIPIN.1321.EMUiA_30000000000027379883
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,25,49.948078411723586,18.608787826634007,PL.ZIPIN.1321.EMUiA_30000000000027377320
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,26,49.94877775795018,18.6077705667126,PL.ZIPIN.1321.EMUiA_30000000000027379889
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,27,49.948012607059475,18.60866467461677,PL.ZIPIN.1321.EMUiA_30000000000027377325
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,28,49.94795784558098,18.607166873464987,PL.ZIPIN.1321.EMUiA_30000000000027382463
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,29,49.94794313379798,18.608531527935213,PL.ZIPIN.1321.EMUiA_30000000000027377324
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,30,49.948065105587155,18.607166670329807,PL.ZIPIN.1321.EMUiA_30000000000027379881
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,31,49.94786954150234,18.60839088603717,PL.ZIPIN.1321.EMUiA_30000000000027377316
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,32,49.948172917922754,18.60717282055801,PL.ZIPIN.1321.EMUiA_30000000000027382464
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,33,49.94780170827542,18.608261268251244,PL.ZIPIN.1321.EMUiA_30000000000027377321
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,34,49.948283163383174,18.60717748703948,PL.ZIPIN.1321.EMUiA_30000000000027379882
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,36,49.948391751222246,18.607178848651685,PL.ZIPIN.1321.EMUiA_30000000000027379885
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,37,49.94766261772779,18.608005923637673,PL.ZIPIN.1321.EMUiA_30000000000027377323
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,38,49.94849826322172,18.607183587358147,PL.ZIPIN.1321.EMUiA_30000000000027379886
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24870,ul. Wrzosowa,39,49.947585956068764,18.607851742218894,PL.ZIPIN.1321.EMUiA_30000000000027377317
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24879,ul. Wschodnia,2,49.929625246887944,18.613660447510533,PL.ZIPIN.1321.EMUiA_30000000000027299203
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24879,ul. Wschodnia,3,49.93025405513428,18.61390626798176,PL.ZIPIN.1321.EMUiA_30000000000004815273
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24879,ul. Wschodnia,4,49.93005596176144,18.614035280589977,PL.ZIPIN.1321.EMUiA_30000000000027299202
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24879,ul. Wschodnia,9,49.9309179099129,18.61537061038211,PL.ZIPIN.1321.EMUiA_30000000000027378917
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24879,ul. Wschodnia,13A,49.93202742776659,18.615876399059513,PL.ZIPIN.1321.EMUiA_30000000000027299215
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24879,ul. Wschodnia,17,49.932224419934116,18.617162348208694,PL.ZIPIN.1321.EMUiA_30000000000027299204
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24879,ul. Wschodnia,19,49.93244531194298,18.617497845298466,PL.ZIPIN.1321.EMUiA_30000000000027299205
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24879,ul. Wschodnia,20,49.93306055283739,18.61849056110541,PL.ZIPIN.1321.EMUiA_30000000000500108591
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24879,ul. Wschodnia,20A,49.93285636867091,18.618877335642402,PL.ZIPIN.1321.EMUiA_30000000000027384215
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24879,ul. Wschodnia,23,49.93312084161372,18.618103359362614,PL.ZIPIN.1321.EMUiA_30000000000027294025
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24879,ul. Wschodnia,27,49.93357184416155,18.61886293949969,PL.ZIPIN.1321.EMUiA_30000000000027294023
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24879,ul. Wschodnia,27A,49.93337732865165,18.619464925913842,PL.ZIPIN.1321.EMUiA_30000000000027296623
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,1,49.95127949271997,18.662500892991112,PL.ZIPIN.1321.EMUiA_30000000000027378425
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,1A,49.951382517298775,18.662779853392436,PL.ZIPIN.1321.EMUiA_30000000000027381600
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,1B,49.951026096905025,18.66259389601522,PL.ZIPIN.1321.EMUiA_30000000000027378424
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,1C,49.951525514695426,18.66307445971126,PL.ZIPIN.1321.EMUiA_30000000000027384138
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,1D,49.95164525968767,18.663519709817468,PL.ZIPIN.1321.EMUiA_30000000000027384139
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,2,49.95127659822206,18.66209381726205,PL.ZIPIN.1321.EMUiA_30000000000027384143
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,3,49.95105315830395,18.662166924673414,PL.ZIPIN.1321.EMUiA_30000000000027378423
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,3A,49.95061217531443,18.662212564588955,PL.ZIPIN.1321.EMUiA_30000000000027381580
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,3B,49.950259335583794,18.662091760068332,PL.ZIPIN.1321.EMUiA_30000000000027384144
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,4,49.95103505439956,18.661579723933137,PL.ZIPIN.1321.EMUiA_30000000000027384142
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,5,49.949945889616465,18.660906343757947,PL.ZIPIN.1321.EMUiA_30000000000027379022
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,5A,49.9498298078453,18.660591095795702,PL.ZIPIN.1321.EMUiA_30000000000027381311
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,5B,49.94959550743335,18.66029306819718,""
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,6,49.950865647445774,18.661285128976896,PL.ZIPIN.1321.EMUiA_30000000000027384141
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,6A,49.95061257405606,18.661050773084163,PL.ZIPIN.1321.EMUiA_30000000000027381581
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,7,49.94902849333195,18.659063202783454,PL.ZIPIN.1321.EMUiA_30000000000027378730
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,7A,49.948852172471135,18.658919232623266,PL.ZIPIN.1321.EMUiA_30000000000027381810
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,7B,49.94850429891498,18.658114850057967,PL.ZIPIN.1321.EMUiA_30000000000500233506
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,8,49.95024855653296,18.660372478658985,PL.ZIPIN.1321.EMUiA_30000000000027381302
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,10,49.950648585952685,18.659308588864914,PL.ZIPIN.1321.EMUiA_30000000000027378733
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,12,49.949959255620705,18.660070643948366,""
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,13,49.94678421555769,18.653103002560698,PL.ZIPIN.1321.EMUiA_30000000000027327866
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,14,49.95006293042496,18.65917211699178,PL.ZIPIN.1321.EMUiA_30000000000027378732
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,14A,49.95001677365374,18.65940392755485,PL.ZIPIN.1321.EMUiA_30000000000027378731
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,14B,49.94979344731877,18.659873977556405,PL.ZIPIN.1321.EMUiA_30000000000027381306
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,14C,49.949668795683955,18.659702142368797,PL.ZIPIN.1321.EMUiA_30000000000027383466
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,14D,49.94955409919091,18.659372611640684,PL.ZIPIN.1321.EMUiA_30000000000027381307
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,14E,49.94948256598202,18.659231984747024,PL.ZIPIN.1321.EMUiA_30000000000027381308
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,15,49.9455861430526,18.650866449748545,PL.ZIPIN.1321.EMUiA_30000000000027327265
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,15A,49.945338394215696,18.651842447713463,PL.ZIPIN.1321.EMUiA_30000000000027327264
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,19,49.94450508152852,18.649531485252805,PL.ZIPIN.1321.EMUiA_30000000000027326764
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,20,49.948588234793796,18.657198982284346,PL.ZIPIN.1321.EMUiA_30000000000027381806
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,20A,49.948367706038745,18.65691979700509,PL.ZIPIN.1321.EMUiA_30000000000027378739
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,20B,49.94861561992043,18.656699622251946,PL.ZIPIN.1321.EMUiA_30000000000027381305
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,20C,49.948835816468595,18.65658752377283,PL.ZIPIN.1321.EMUiA_30000000000500055019
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,20D,49.948988635924486,18.656981489537344,PL.ZIPIN.1321.EMUiA_30000000000027381998
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,22,49.948630635786635,18.65573431193723,PL.ZIPIN.1321.EMUiA_30000000000027327877
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,23,49.94400490926151,18.649011564992392,PL.ZIPIN.1321.EMUiA_30000000000500055051
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,24,49.948393701112565,18.655212521283143,PL.ZIPIN.1321.EMUiA_30000000000027327876
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,24B,49.94858328188872,18.654643879564322,PL.ZIPIN.1321.EMUiA_30000000000500014167
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,26,49.94807500276832,18.654398427467388,PL.ZIPIN.1321.EMUiA_30000000000027327872
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,26A,49.94807314659487,18.65407452557832,PL.ZIPIN.1321.EMUiA_30000000000027327870
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,28,49.947889683884924,18.653625745293276,PL.ZIPIN.1321.EMUiA_30000000000027327868
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,30,49.9481808376804,18.65317620942965,PL.ZIPIN.1321.EMUiA_30000000000027327867
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,32,49.947613717778424,18.651521291828836,PL.ZIPIN.1321.EMUiA_30000000000027327865
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,34,49.94649257049493,18.6502050970396,PL.ZIPIN.1321.EMUiA_30000000000027333672
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,34A,49.94691481567899,18.65010509838589,PL.ZIPIN.1321.EMUiA_30000000000027333670
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,36,49.94619450454335,18.649498802286622,PL.ZIPIN.1321.EMUiA_30000000000027333665
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,36A,49.946492295430886,18.649479157896497,PL.ZIPIN.1321.EMUiA_30000000000106219451
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,38,49.94582239480487,18.6490675582666,PL.ZIPIN.1321.EMUiA_30000000000027330473
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,40,49.94578809565185,18.64892976799911,PL.ZIPIN.1321.EMUiA_30000000000027330470
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,24885,ul. Wspólna,50,49.9451017541136,18.647203001482133,PL.ZIPIN.1321.EMUiA_30000000000106231360
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,20,49.93620557655105,18.551376293396764,PL.ZIPIN.1321.EMUiA_30000000000027379575
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,23,49.93633860995411,18.552773139390563,PL.ZIPIN.1321.EMUiA_30000000000027379576
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,26,49.936073797636084,18.552440227283423,PL.ZIPIN.1321.EMUiA_30000000000027382439
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,26A,49.93600868275126,18.552912671557223,PL.ZIPIN.1321.EMUiA_30000000000004819182
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,27,49.936292497770836,18.553229909650423,PL.ZIPIN.1321.EMUiA_30000000000027379577
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,28A,49.93590899594606,18.55315284546985,PL.ZIPIN.1321.EMUiA_30000000000027382136
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,31A,49.93621049453144,18.554381477175156,PL.ZIPIN.1321.EMUiA_30000000000027379871
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,33,49.935950178206475,18.554676628126796,PL.ZIPIN.1321.EMUiA_30000000000027379872
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,35,49.935953826531545,18.554984900858358,PL.ZIPIN.1321.EMUiA_30000000000027382954
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,36,49.93559160722832,18.55495334733867,PL.ZIPIN.1321.EMUiA_30000000000027377209
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,37,49.9359372390858,18.55524835033891,PL.ZIPIN.1321.EMUiA_30000000000027382955
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,38A,49.935433968091274,18.555219570749593,PL.ZIPIN.1321.EMUiA_30000000000027377208
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,39,49.935957568847506,18.55554324132725,PL.ZIPIN.1321.EMUiA_30000000000027382956
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,40,49.93526817258531,18.55556442744401,PL.ZIPIN.1321.EMUiA_30000000000027383013
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,40A,49.93549694656368,18.55576895541997,PL.ZIPIN.1321.EMUiA_30000000000027377283
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,41,49.935795164288805,18.555836425071544,PL.ZIPIN.1321.EMUiA_30000000000027379873
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,43,49.935937572856744,18.556098761216163,PL.ZIPIN.1321.EMUiA_30000000000027379874
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,44,49.93478908110375,18.556138032251773,PL.ZIPIN.1321.EMUiA_30000000000106224998
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,45,49.93585824540881,18.55638518643849,PL.ZIPIN.1321.EMUiA_30000000000027379875
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,46,49.93506396966114,18.556382205390687,PL.ZIPIN.1321.EMUiA_30000000000027381849
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,46A,49.934974786261414,18.556597069551692,PL.ZIPIN.1321.EMUiA_30000000000027381850
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,49,49.93586108378044,18.55681936438302,PL.ZIPIN.1321.EMUiA_30000000000027379876
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,51A,49.935904818297786,18.557102164883364,PL.ZIPIN.1321.EMUiA_30000000000027379877
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,52B,49.93446843574912,18.557337736598274,PL.ZIPIN.1321.EMUiA_30000000000027384925
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,52C,49.93418271707128,18.557301311785636,PL.ZIPIN.1321.EMUiA_30000000000027383944
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,53A,49.93582393408497,18.557353796528673,PL.ZIPIN.1321.EMUiA_30000000000027379878
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,54,49.93465732908823,18.557921281880994,PL.ZIPIN.1321.EMUiA_30000000000027384922
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,55,49.93518899473747,18.557846486145127,PL.ZIPIN.1321.EMUiA_30000000000027382649
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,55B,49.93581328913479,18.557744886338774,PL.ZIPIN.1321.EMUiA_30000000000027379879
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,57,49.935125596437864,18.55813762306216,PL.ZIPIN.1321.EMUiA_30000000000027384921
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,58,49.93451702938996,18.55869803356658,PL.ZIPIN.1321.EMUiA_30000000000027382648
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,59B,49.93571382647815,18.558457540575628,PL.ZIPIN.1321.EMUiA_30000000000027380363
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,61,49.93553874721195,18.55911278380387,PL.ZIPIN.1321.EMUiA_30000000000027379869
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,61B,49.93557872066324,18.558819448099612,PL.ZIPIN.1321.EMUiA_30000000000027379868
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,63,49.935098167590056,18.559529172494234,PL.ZIPIN.1321.EMUiA_30000000000027382349
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,63A,49.934861978989254,18.55987538909398,PL.ZIPIN.1321.EMUiA_30000000000500129348
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,63B,49.935166816367186,18.559070443720007,PL.ZIPIN.1321.EMUiA_30000000000500093084
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,68,49.93352613394681,18.560868407955784,PL.ZIPIN.1321.EMUiA_30000000000027379200
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,69,49.934346968528814,18.560009614951507,PL.ZIPIN.1321.EMUiA_30000000000027380074
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,71,49.933614776722834,18.561642791213387,PL.ZIPIN.1321.EMUiA_30000000000027382654
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,73,49.9336413393728,18.561896202922075,PL.ZIPIN.1321.EMUiA_30000000000027380072
2467011,Jastrzębie-Zdrój,0940163,Jastrzębie-Zdrój,25133,ul. Wyzwolenia,74,49.93312129013499,18.561879187760148,PL.ZIPIN.1321.EMUiA_30000000000027382650
